"","taxonID","comparisonID","trt.code.1","trt.code.2","wad1.obs.mean","wad2.obs.mean","wad1.boot.mean","wad1.boot.median","wad1.boot.CI.L","wad1.boot.CI.U","wad2.boot.mean","wad2.boot.median","wad2.boot.CI.L","wad2.boot.CI.U","wad.diff.obs","wad.diff.boot.mean","wad.diff.boot.median","wad.diff.boot.CI.L","wad.diff.boot.CI.U","wad.diff.p.value","ape.obs","ape.boot.mean","ape.boot.median","ape.boot.CI.L","ape.boot.CI.U","r.obs","r.boot.mean","r.boot.median","r.boot.CI.L","r.boot.CI.U","f.obs","f.boot.mean","f.boot.median","f.boot.CI.L","f.boot.CI.U","N1.obs.mean","N2.obs.mean","N1.boot.mean","N1.boot.median","N1.boot.CI.L","N1.boot.CI.U","N2.boot.mean","N2.boot.median","N2.boot.CI.L","N2.boot.CI.U","N.obs.mean","N.boot.mean","N.boot.median","N.boot.CI.L","N.boot.CI.U","message","AFE_48h","AFE_168h","taxonomy","bin"
"11","sip147",5,"t168_16O_t48_16O","t168_18O",1.73170583868259,1.7625,1.73155061567739,1.73123311441363,1.72285768332299,1.74749941832525,1.7625,1.7625,1.7625,1.7625,0.0307941613174072,0.0309493843226069,0.0312668855863698,0.0150005816747487,0.0396423166770072,0.061,0.452877536729006,0.455634610531072,0.459955264805465,0.218613803599162,0.585998012265281,50.7068126801813,52.9657904281636,51.0681566404783,12.8008600173776,105.099492652863,0.845113544669689,0.882763173802727,0.851135944007972,0.213347666956293,1.75165821088105,534.314966402767,339.317475555228,534.4565546193,525.336195342887,121.195438940678,979.021360106933,338.141929558432,339.317475555228,266.925514153497,454.001697813373,469.315802786921,469.018346265677,462.800107587168,191.743294914624,765.316744124428,"Warning: no occurrences in rep rA_t48_16O (t48_16O/t168_16O)",0.33157944,0.452877537,"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_B;s__","H3-16-all-fractions_metab_conc_13.Lysobacter_68_0"
"12","sip156",5,"t168_16O_t48_16O","t168_18O",1.71712479001109,1.72310884107631,1.71713134111564,1.71712479001109,1.71393833415366,1.72036239241551,1.72303191488149,1.72310884107631,1.71984237200321,1.72936632992122,0.00598405106521827,0.00590057376585272,0.00570523178129978,0.000696032731009266,0.012053679627367,0.076,0.0887274285682381,0.0875107109989404,0.0845840747600677,0.0103076125184687,0.17901750926519,15.2262209302763,14.9099338161236,14.539456548877,1.7691312773523,30.2273030902398,0.253770348837939,0.248498896935393,0.242324275814617,0.0294855212892051,0.50378838483733,674.60680354514,808.705356443002,675.04870170997,674.60680354514,496.832946689754,855.690720495897,816.275876777147,808.705356443002,423.142177051469,1222.2691097473,719.30632117776,722.124426732363,719.30632117776,555.592013620269,897.869816313654,"none",-0.022401304,0.088727429,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JACDDX01;s__","12C16O_0h_50_P09_coass_bin.29"
"13","sip161",3,"t168_16O_t48_16O","t48_18O",1.71428318211331,1.71722053780469,1.71427774692956,1.71431073447075,1.71239991211215,1.71575017861669,1.71719228304435,1.71722053780469,1.71554878004069,1.71833891095819,0.00293735569138209,0.00291453611479385,0.00290094817578057,0.000710280199316626,0.00505505341325051,0.027,0.0436229113246926,0.043290262088469,0.0430953591766815,0.0105404548062466,0.0751737214540339,64.5675965084356,64.2881296822736,64.1280925167441,15.1183246368199,114.773546155002,1.07612660847393,1.07146882803789,1.06880154194574,0.251972077280332,1.91289243591671,1837.55525620884,1642.69964799133,1840.08023025594,1819.14725094538,1414.0991917726,2374.07241162961,1630.40658219967,1642.69964799133,945.000066573473,2203.40053038308,1772.603386803,1770.18901423718,1757.54812644824,1431.45857199761,2202.34448065765,"none",0.043622911,0.097248529,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__","H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16"
"14","sip161",5,"t168_16O_t48_16O","t168_18O",1.71428318211331,1.7208314273348,1.71427774692956,1.71431073447075,1.71239991211215,1.71575017861669,1.72074580252656,1.7208314273348,1.71480983955789,1.72585233300891,0.00654824522148667,0.00646805559699663,0.0065454331575312,0.000988164847479651,0.0118077317279335,0.064,0.0972485291676934,0.0960645976491392,0.0972066075191624,0.0146792698530214,0.175382004990982,41.0508917715197,40.9287795385402,40.5373950134758,6.41647475233105,76.4289769853554,0.684181529525328,0.682146325642337,0.675623250224598,0.106941245872184,1.27381628308926,1837.55525620884,1633.00608826692,1840.08023025594,1819.14725094538,1414.0991917726,2374.07241162961,1621.29553551431,1633.00608826692,991.623825352784,2225.2790720951,1769.3722002282,1767.1519986754,1752.14050107075,1430.97685398583,2189.55667114392,"none",0.043622911,0.097248529,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__","H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16"
"15","sip166",5,"t168_16O_t48_16O","t168_18O",1.73201662102583,1.74655886989081,1.73205770259538,1.73207891910712,1.72496736774523,1.73896157404386,1.74645193081849,1.74655886989081,1.7394523879579,1.75138048059702,0.0145422488649767,0.0143942282231125,0.0144064109847457,0.00559496486408029,0.0231156783176724,0.037,0.213830001399334,0.211757491391594,0.211923223795369,0.0820332085674099,0.340798767655152,132.926635177171,132.750218009331,122.653115917501,36.8992563958095,282.061632891886,2.21544391961951,2.21250363348885,2.04421859862502,0.614987606596825,4.70102721486477,2171.02214890793,3475.03058848875,2169.82323688432,2117.48933262767,771.780505071709,3906.60134940883,3545.10209498018,3475.03058848875,1155.4944981441,7802.57913920859,2605.6916287682,2628.24952291628,2605.15422500642,1157.4403724144,4226.92208971479,"none",0.109025119,0.213830001,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","12C16O_48h_50_P10_coass_bin.29"
"16","sip170",5,"t168_16O_t48_16O","t168_18O",1.71672038845576,1.72720704191459,1.71672138235859,1.71681285636827,1.71419116920869,1.71854071379593,1.72717527621739,1.72720704191459,1.72433208661525,1.73131331723795,0.0104866534588284,0.0104538938587995,0.0102313255951731,0.00681163980123136,0.0150251624293103,0.011,0.155524361959695,0.155049669781204,0.151715356536154,0.10097349274663,0.223080805952092,147.688382180845,146.10627596944,143.61262439537,102.371707734981,202.290293793618,2.46147303634742,2.43510459949067,2.39354373992283,1.70619512891636,3.3715048965603,4012.77825897127,3915.66636795222,4021.2348180694,3980.59818227455,3234.4509815036,5115.34114989944,3926.83941783125,3915.66636795222,2666.07045597963,4871.25001489245,3980.40762863159,3989.76968465668,3963.86731692994,3314.08933105834,4822.03811064343,"none",0.099914056,0.155524362,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium canariense","12C16O_24h_100_unf_bin.5"
"17","sip170",3,"t168_16O_t48_16O","t48_18O",1.71672038845576,1.72345736567023,1.71672138235859,1.71681285636827,1.71419116920869,1.71854071379593,1.72349494262984,1.72345736567023,1.72139439862433,1.72545045082208,0.00673697721447275,0.00677356027124299,0.00673697721447275,0.00403473737228779,0.00997853026833417,0.014,0.0999140561792674,0.100467207648987,0.0999140561792674,0.0597915477273838,0.148153635834394,315.992515869,316.44239043359,312.385434922145,195.997470284749,468.271157215274,5.26654193115001,5.27403984055984,5.20642391536908,3.26662450474582,7.80451928692124,4012.77825897127,3337.18328727213,4021.2348180694,3980.59818227455,3234.4509815036,5115.34114989944,3331.23791010713,3337.18328727213,2789.59489759531,4046.82019945243,3787.57993507156,3791.23584874864,3757.26795265709,3205.37941962327,4543.86744875225,"none",0.099914056,0.155524362,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium canariense","12C16O_24h_100_unf_bin.5"
"18","sip173",5,"t168_16O_t48_16O","t168_18O",1.72251044038207,1.72641604013948,1.72251744715496,1.72257567929807,1.71997174820903,1.72453054629136,1.72638631169862,1.72641604013948,1.72511606930364,1.72893718578275,0.00390559975740978,0.00386886454366056,0.00380066474426044,0.00108719127352108,0.00690216743924645,0.042,0.0577345017162711,0.0572021170437127,0.056222306542995,0.0160567534481388,0.102203756845535,35.5122826533754,34.9780652633697,34.3146165604161,10.4313842749953,63.690959451892,0.591871377556256,0.582967754389495,0.571910276006936,0.173856404583255,1.06151599086487,2400.10528358382,2934.49999196686,2407.08355173928,2375.96533568862,1897.27886581096,3044.99402957245,2954.05802613179,2934.49999196686,1861.31411580344,4288.87635827754,2578.23685304483,2589.40837653678,2578.23685304483,2079.46025463328,3185.35874381962,"none",0.003246546,0.057734502,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__","12C16O_168h_100_P08_coass_bin.11"
"19","sip175",3,"t168_16O_t48_16O","t48_18O",1.7351510197594,1.74440628422034,1.73517836463954,1.73526833838822,1.73050881268105,1.73967517046626,1.74436692167349,1.74440628422034,1.74193443665486,1.74567727316407,0.00925526446094427,0.00918855703395171,0.00902222019424026,0.00422723864461515,0.0144970484371666,0.009,0.135852272636427,0.134920542723684,0.132380436562619,0.0618708049401185,0.213287900179734,55.666128215718,56.2037315544509,54.477900610576,21.5305416244007,105.080848854598,0.927768803595299,0.936728859240849,0.907965010176267,0.358842360406679,1.75134748090996,455.236013887606,561.694581189273,455.497543894386,457.264819681313,256.855231024935,678.263120387451,570.078602620043,561.694581189273,215.948888290211,1109.62307009453,490.722202988161,493.691230136272,492.011818225415,279.840450389166,713.22396322144,"none",0.135852273,0.207388368,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinibacter;s__","12C16O_48h_100_P08_coass_bin.8"
"20","sip175",5,"t168_16O_t48_16O","t168_18O",1.7351510197594,1.74927985366542,1.73517836463954,1.73526833838822,1.73050881268105,1.73967517046626,1.74913574984797,1.74927985366542,1.73778282163521,1.7625,0.0141288339060202,0.0139573852084372,0.0135108649919962,0.00227867292833667,0.0267310113265775,0.034,0.207388368418335,0.204920871335569,0.198246981869125,0.0334388647786113,0.392228923466763,25.5200921361397,23.8483875577327,23.5904545053583,6.15014291826829,46.938283130894,0.425334868935661,0.397473125962212,0.393174241755971,0.102502381971138,0.782304718848233,455.236013887606,636.914256066418,455.497543894386,457.264819681313,256.855231024935,678.263120387451,647.067549613645,636.914256066418,135.78028881217,1324.02182959765,515.79542794721,519.354212467473,522.040492182965,279.043919427652,774.36684977966,"none",0.135852273,0.207388368,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinibacter;s__","12C16O_48h_100_P08_coass_bin.8"
"21","sip181",3,"t168_16O_t48_16O","t48_18O",1.73596400687024,1.75564146768498,1.73594274306044,1.73623409051516,1.72879686205656,1.74079585731149,1.7554219946509,1.75564146768498,1.74192440305495,1.7625,0.0196774608147399,0.0194721665000232,0.0196774608147399,0.00690305854406237,0.030890752853678,0.07,0.288702469591437,0.285780111229602,0.288702469591437,0.100935866039717,0.454360762939752,56.9336057575727,53.5892961054626,51.0337149122385,21.3529195976352,102.602694258684,0.948893429292878,0.893154935091044,0.850561915203975,0.355881993293919,1.7100449043114,206.99111699032,294.536024185498,208.344914203279,205.924024454652,47.980590357266,386.660272128678,301.758415302557,294.536024185498,50.5245309892297,751.167403512594,236.172752722046,239.482747903038,236.559509903541,82.8365153279596,418.449818189205,"Warning: no occurrences in rep rA_t168_16O & rA_t48_16O (t48_16O/t168_16O)",0.28870247,0,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae;g__Ornithinibacter;s__","12C16O_72h_100_P08_coass_bin.2"
"22","sip184",5,"t168_16O_t48_16O","t168_18O",1.71939835644388,1.728102499877,1.71939169341974,1.71940333039744,1.71793772786571,1.72077451276163,1.72824247688027,1.728102499877,1.72145693755893,1.7375,0.0087041434331192,0.00885078346052541,0.00864223558315391,0.00198001252287044,0.0176133824481752,0.026,0.128894097071007,0.131069468578173,0.127924537661345,0.0292978361305533,0.260751279251449,47.2168920529379,46.2759405942213,47.2168920529379,12.3155709488935,81.7228900693067,0.786948200882298,0.771265676570354,0.786948200882298,0.205259515814891,1.36204816782178,1709.30774890121,1187.82290850013,1714.98411207975,1702.64681658283,1342.86805168823,2178.84126916899,1175.38134351194,1187.82290850013,385.328873874843,1663.7585944016,1535.47946876752,1535.11652255714,1533.18124264722,1201.13086808873,1910.76441467811,"none",-0.006336591,0.128894097,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__","H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0"
"23","sip188",5,"t168_16O_t48_16O","t168_18O",1.72361764771863,1.73630594075335,1.72362089552368,1.72374496886503,1.72020828416601,1.72662273119887,1.73626952278056,1.73630594075335,1.73340860314678,1.73961825247862,0.0126882930347199,0.0126486272568818,0.0124918922903052,0.00871809316576077,0.0171436022070523,0.013,0.187448118863615,0.186884257512055,0.184569913596626,0.128713455201473,0.253581981227855,77.5843549183233,77.4473104270714,77.6089194445432,49.7576930453547,111.206131109347,1.29307258197205,1.29078850711786,1.29348199074239,0.829294884089245,1.85343551848912,1668.13336615311,1868.41247698468,1671.48949902478,1662.91381118218,1235.52038624228,2134.6044306154,1881.5275883386,1868.41247698468,1231.12304426761,2753.09042314958,1734.89306976363,1741.50219546272,1734.06002547828,1373.78862221989,2151.81160498331,"none",0.046391467,0.187448119,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__","12C16O_0h_100_P08_coass_bin.5"
"24","sip192",3,"t168_16O_t48_16O","t48_18O",1.73286815788588,1.74284513452204,1.73289155782544,1.73286815788588,1.72459354991684,1.74060858580068,1.74281876453811,1.74284513452204,1.74112448406556,1.74392303913198,0.0099769766361546,0.0099262465308147,0.00988532334481174,0.00194390331121074,0.0182367215636426,0.022,0.146632312043978,0.146015499244665,0.145277593424561,0.0284269862262621,0.269150222767609,69.0029113858907,70.5784634640324,67.563731548748,11.1551637642361,147.668193143587,1.15004852309818,1.17630772440054,1.12606219247913,0.185919396070602,2.46113655239312,507.440746145375,675.834217355109,507.065090413196,507.440746145375,132.39268882471,898.548146490391,679.76874618894,675.834217355109,438.828665793084,954.328419613783,563.571903215286,564.632975671778,564.469761020262,303.157648599824,822.757065997548,"Warning: no occurrences in rep rA_t48_16O & rB_t48_16O (t48_16O/t168_16O)",0.146632312,0.270481729,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17"
"25","sip192",5,"t168_16O_t48_16O","t168_18O",1.73286815788588,1.75127194522811,1.73289155782544,1.73286815788588,1.72459354991684,1.74060858580068,1.75129645932925,1.75127194522811,1.74856730254241,1.75321988740218,0.0184037873422205,0.0184045285644224,0.0183121340508776,0.0106088518094217,0.0267386264601921,0.013,0.270481728761031,0.270621243494976,0.269120459957014,0.15532041649528,0.394614728087404,43.6928631209944,44.3882368179059,43.7228086832023,17.4704810753201,75.8339747317487,0.728214385349907,0.739803946965098,0.728713478053371,0.291174684588669,1.26389957886248,507.440746145375,1016.41571079866,507.065090413196,507.440746145375,132.39268882471,898.548146490391,1017.00783575907,1016.41571079866,928.817712591809,1094.6435362579,677.09906769647,677.046005528486,676.016912467083,425.51909272512,938.970520714697,"Warning: no occurrences in rep rA_t48_16O & rB_t48_16O (t48_16O/t168_16O)",0.146632312,0.270481729,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17"
"26","sip197",3,"t168_16O_t48_16O","t48_18O",1.71953948505503,1.73541587459831,1.71954914024705,1.71954608758578,1.71826719272878,1.72077352827516,1.73547170832002,1.73541587459831,1.72874605472817,1.74031262965286,0.015876389543285,0.0159225680729721,0.0160281629047181,0.00939932413095094,0.0207819752309209,0.014,0.235084649557581,0.235770119604393,0.237262001168909,0.139193141811704,0.307910598117512,124.597864565579,124.338458362824,122.90163756482,78.4724286448309,178.374973945056,2.07663107609298,2.0723076393804,2.04836062608033,1.30787381074718,2.9729162324176,732.310410046491,439.608215382628,731.832058298357,721.205085736304,549.693672411428,976.28981626173,439.561958945342,439.608215382628,349.744592243691,568.886520573592,634.743011825203,634.408691847352,628.55077106334,510.867801972293,813.565553094953,"none",0.23508465,0.426551392,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","12C18O_72h_100_P08_coass_bin.19"
"27","sip197",5,"t168_16O_t48_16O","t168_18O",1.71953948505503,1.74834653848571,1.71954914024705,1.71954608758578,1.71826719272878,1.72077352827516,1.74837871047568,1.74834653848571,1.74546350726919,1.75089376115321,0.028807053430683,0.0288295702286311,0.0288513697494396,0.0259238571508905,0.0314780631734976,0.012,0.42655139205771,0.426885849375859,0.427225428632395,0.383859332250679,0.466330004648784,69.985735296268,69.8113475905306,69.188764001616,56.9960687352887,88.0053482169105,1.16642892160447,1.16352245984218,1.1531460666936,0.949934478921478,1.46675580361518,732.310410046491,598.5684285777,731.832058298357,721.205085736304,549.693672411428,976.28981626173,597.363765487602,598.5684285777,450.445723926192,891.123565464495,687.729749556894,687.009294028106,680.927642510258,541.527435415678,886.015331932652,"none",0.23508465,0.426551392,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","12C18O_72h_100_P08_coass_bin.19"
"28","sip20",3,"t168_16O_t48_16O","t48_18O",1.71215147604122,1.74293055442276,1.71213999135327,1.71215147604122,1.7105,1.71545442812366,1.74290316964486,1.74293055442276,1.7413109085174,1.74401608551545,0.0307790783815352,0.0307640003290303,0.0308737238494963,0.0271458310908497,0.0333322800887734,0.012,0.457652933085096,0.457452728713414,0.458794691388177,0.402775614402455,0.496094905339518,80.1806048816287,79.2100849370155,78.3258418435536,43.4962013058067,119.750166241799,1.33634341469381,1.32016808228359,1.30543069739256,0.724936688430112,1.99583610402998,195.805496461864,237.84581293597,194.201601126834,186.88224043741,46.9104868507145,378.122839613927,239.343325333609,237.84581293597,148.80094818728,343.511081309111,209.818935286566,209.248842529093,204.775482739919,105.901818612365,333.43460476743,"Warning: no occurrences in rep rA_t48_16O & rC_t48_16O (t48_16O/t168_16O)",0.457652933,0.640418495,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","12C16O_48h_50_unf_bin.44"
"29","sip20",5,"t168_16O_t48_16O","t168_18O",1.71215147604122,1.75522230465016,1.71213999135327,1.71215147604122,1.7105,1.71545442812366,1.75514750234855,1.75522230465016,1.75064370378091,1.7625,0.0430708286089401,0.043010621516552,0.0427746216876297,0.0370611810343298,0.049357638334047,0.015,0.640418494632774,0.639548149346212,0.636136923993208,0.550017880010327,0.733472339051446,34.915059551946,34.3731911128586,33.7951392206615,20.3018997054445,50.7202159067148,0.5819176591991,0.572886518547643,0.563252320344359,0.338364995090742,0.84533693177858,195.805496461864,293.955876086933,194.201601126834,186.88224043741,46.9104868507145,378.122839613927,295.306512862484,293.955876086933,144.631988845472,401.711560058651,228.52228967022,227.903238372051,224.20001463823,116.331382078228,362.021442196654,"Warning: no occurrences in rep rA_t48_16O & rC_t48_16O (t48_16O/t168_16O)",0.457652933,0.640418495,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","12C16O_48h_50_unf_bin.44"
"30","sip26",5,"t168_16O_t48_16O","t168_18O",1.72205523668641,1.72832895823554,1.72205620795903,1.722077007294,1.7184479455488,1.72525069346838,1.72832778058265,1.72832895823554,1.72515426969722,1.73065968145376,0.00627372154913086,0.00627157262361793,0.00620639447678728,0.00211055889025274,0.0105487703760791,0.039,0.0927649469408577,0.092758181505905,0.0917658429430101,0.0311649409237811,0.156315855338034,47.9853437524461,49.8897409268332,47.9006402189245,11.5411761209624,98.9874680571773,0.799755729207435,0.831495682113886,0.798344003648741,0.192352935349374,1.64979113428629,1986.49020734214,2531.6946945207,1991.792815293,1977.59507233787,1333.06487900551,2731.54340202708,2554.51111587306,2531.6946945207,1104.45417180645,4161.78598774397,2168.22503640166,2179.36558215302,2172.34206094584,1506.98814223491,2898.66485054576,"none",-0.018046032,0.092764947,"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__","12C16O_0h_50_P13_coass_bin.12"
"31","sip29",3,"t168_16O_t48_16O","t48_18O",1.71906774966519,1.73226208214839,1.71907078459662,1.71914881097485,1.71666631166303,1.72082372168394,1.73233135812346,1.73226208214839,1.72886773051039,1.73694310985213,0.013194332483204,0.0132605735268385,0.0132082777188649,0.00937458950871499,0.0179915383459355,0.012,0.19542276770706,0.196412694137177,0.195477811326446,0.138755673548766,0.266500481514726,160.361073889289,161.021102205078,157.911374876056,106.132047464382,229.299770374154,2.67268456482148,2.68368503675131,2.63185624793427,1.7688674577397,3.82166283956923,1103.3314083801,741.535213061944,1102.78583861678,1085.44055336064,841.873532546501,1449.10899540923,742.31212383285,741.535213061944,628.614326495302,841.356146437317,982.732676607383,982.627933688801,974.318138129143,804.623299615436,1225.66471986611,"none",0.195422768,0.35831118,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","12C16O_48h_100_P14_coass_bin.6"
"32","sip29",5,"t168_16O_t48_16O","t168_18O",1.71906774966519,1.74325979699894,1.71907078459662,1.71914881097485,1.71666631166303,1.72082372168394,1.74324818319504,1.74325979699894,1.7427706016496,1.74421439685589,0.0241920473337511,0.0241773985984234,0.024109602669516,0.0222480745489116,0.0267093046613328,0.012,0.358311180385967,0.358103046823977,0.357072958205925,0.329177487252775,0.396066471730756,93.1657296257511,93.0463327333337,92.040643723211,75.5966714211432,117.196060459109,1.55276216042919,1.55077221222223,1.53401072872018,1.25994452368572,1.95326767431849,1103.3314083801,1062.95303027895,1102.78583861678,1085.44055336064,841.873532546501,1449.10899540923,1062.8241880862,1062.95303027895,820.50016391961,1412.05020763838,1089.87194901305,1089.46528843992,1083.12930075729,886.776942825636,1366.70666334965,"none",0.195422768,0.35831118,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","12C16O_48h_100_P14_coass_bin.6"
"33","sip31",3,"t168_16O_t48_16O","t48_18O",1.7265599647353,1.7456997581985,1.72656245676699,1.72657643723216,1.7256917370483,1.72728780960026,1.74564380445913,1.7456997581985,1.74222238184452,1.74749764344576,0.0191397934631961,0.0190813476921397,0.0191333567699503,0.0158935639706663,0.0213921000809148,0.007,0.282292297867747,0.281431142293677,0.282202761616204,0.234445133549827,0.315609002114273,395.302758073331,393.603787593363,389.835550788266,335.606051826163,485.792863844824,6.58837930122218,6.56006312655605,6.49725917980443,5.59343419710272,8.09654773074707,1940.10254366836,1150.90327001052,1943.86796660566,1926.17015856359,1589.17993255327,2493.56728317287,1158.72788999485,1150.90327001052,769.541695727483,1679.03979039477,1677.03611911574,1682.15460773539,1662.22292724396,1381.04392583556,2090.59123615502,"none",0.282292298,0.369828418,"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhizobacter;s__","H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14"
"34","sip31",5,"t168_16O_t48_16O","t168_18O",1.7265599647353,1.75163482362972,1.72656245676699,1.72657643723216,1.7256917370483,1.72728780960026,1.75165689562995,1.75163482362972,1.74892962140766,1.75376670672374,0.0250748588944172,0.0250944388629573,0.0250994029977285,0.022575715286979,0.0273229626525125,0.014,0.369828417930719,0.370118169646734,0.370221771933866,0.333008360011828,0.403012767860129,158.030239863103,158.396390162422,157.059487147324,130.84362954405,190.256524404516,2.63383733105172,2.63993983604037,2.61765811912207,2.18072715906751,3.1709420734086,1940.10254366836,1493.09158244368,1943.86796660566,1926.17015856359,1589.17993255327,2493.56728317287,1495.75560552107,1493.09158244368,1327.05782833482,1626.47981160475,1791.0988899268,1794.49717957746,1782.66789063959,1544.35477343219,2169.69583405138,"none",0.282292298,0.369828418,"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhizobacter;s__","H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14"
"35","sip34",3,"t168_16O_t48_16O","t48_18O",1.72171564645312,1.72432712807969,1.72172195379289,1.72178240037523,1.71933981586963,1.72357274631367,1.72435638207252,1.72432712807969,1.72335937954509,1.72613407812842,0.00261148162657099,0.00263442827963531,0.00255215989026181,0.000234676665708999,0.00536554242460241,0.059,0.0386214384215442,0.038970602659429,0.0377418841935862,0.00346772378791262,0.0794786273477241,86.1580144548352,88.2277241674084,83.2856955593115,7.59277728260229,189.843446489767,1.43596690758059,1.47046206945681,1.38809492598853,0.126546288043371,3.16405744149612,2910.30859416967,2194.31943730656,2914.26695328044,2906.5499907292,2461.38150809108,3434.03456457475,2200.92375912059,2194.31943730656,1872.43404139263,2640.08964760509,2671.64554188197,2676.48588856049,2668.79539169137,2367.86445143576,3009.89007494842,"none",0.038621438,0.185017144,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG11;s__","H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16"
